restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,longitude,latitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,votes,date_review,date_posted
18157402,Sid's Kitchen,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20699288,28.68162389,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,115,1741979008549,2025-03-14 19:03:28.549925
2272,Subway,1,New Delhi,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208225,28.6796019,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,143,1734562321549,2024-12-18 22:52:01.549931
18261675,Sweet Life By Henna,1,New Delhi,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1934017,28.6709291,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,47,1717393305549,2024-06-03 05:41:45.549936
18458347,The Midnight Heroes,1,New Delhi,"Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20392846,28.68086237,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.8,Yellow,Good,41,1732401104549,2024-11-23 22:31:44.549942
307415,Urban Hub,1,New Delhi,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2012628,28.6835489,"Chinese, North Indian, Italian, Fast Food",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,346,1719148335549,2024-06-23 13:12:15.549948
8985,Vaishno Chat Bhandar,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2033739,28.6825417,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,223,1718493356549,2024-06-15 23:15:56.549954
6667,Ved Dhaba,1,New Delhi,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2054401,28.6777235,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,97,1737895054549,2025-01-26 12:37:34.549960
18294234,Veg Ex,1,New Delhi,"Bunglow Road,",Kamla Nagar,"Kamla Nagar, New Delhi",77.173372,28.720838,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,24,1711746710549,2024-03-29 21:11:50.549965
18458013,Wokin Street,1,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2083451,28.6801444,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,25,1726155697549,2024-09-12 15:41:37.549971
18218265,Yadav Namkeens & Bakers,1,New Delhi,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2051282,28.6776821,Bakery,100,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,15,1723714144549,2024-08-15 09:29:04.549977
18460325,Javed Chicken Corner,1,New Delhi,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2079014,28.6766471,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,1721378767549,2024-07-19 08:46:07.549982
18458658,Kamal Chicken,1,New Delhi,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.196097,28.6689477,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,1727881468549,2024-10-02 15:04:28.549988
18458655,Singh Chinese Fast Food,1,New Delhi,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1991559,28.6675893,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,1728270217549,2024-10-07 03:03:37.549994
4227,Chill'm Bar & Cafe,1,New Delhi,"38, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2047215,28.6839245,"North Indian, Italian, Chinese, Fast Food",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,300,1712425355550,2024-04-06 17:42:35.550000
18418240,Coffee & Cream,1,New Delhi,"Delhi University North Campus, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0.0,0.0,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,108,1714936256550,2024-05-05 19:10:56.550006
5083,Chawla Di Hutti,1,New Delhi,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.07889594,28.51647834,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,59,1731166569550,2024-11-09 15:36:09.550012
302254,Sher 'A' Punjab Bhojnalya,1,New Delhi,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",77.0784756,28.5161533,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,36,1736781922550,2025-01-13 15:25:22.550017
300973,Guru Rakha,1,New Delhi,"T-41-42, Super Market, Near Milan Cinema, New Moti Nagar, Near Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.14673806,28.66228784,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,62,1716651038550,2024-05-25 15:30:38.550023
307069,Shudh Vaishno Hotel,1,New Delhi,"T 32-34, Super Market, Near Milan Cinema, New Moti Nagar, Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.14636557,28.66223077,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,44,1725527369550,2024-09-05 09:09:29.550029
305289,Kumar Samose Wala,1,New Delhi,"2/31, Near Milan Cinema, Karampura, New Delhi",Karampura,"Karampura, New Delhi",77.14383926,28.66439777,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,187,1735800163550,2025-01-02 06:42:43.550035
18376493,Amigo's Deli,1,New Delhi,"B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.29406979,28.65678454,"Mughlai, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11,1718167099550,2024-06-12 04:38:19.550045
307989,Ananda Food Express,1,New Delhi,"B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.29405772,28.65676424,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,27,1729600607550,2024-10-22 12:36:47.550051
310899,Green Chick Chop,1,New Delhi,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3054936,28.6511682,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33,1741042477550,2025-03-03 22:54:37.550057
18322591,Khana Vaana,1,New Delhi,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3027743,28.6534064,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,32,1733352890550,2024-12-04 22:54:50.550063
18486915,Momoholic,1,New Delhi,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",0.0,0.0,"Chinese, Fast Food, Ice Cream",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,1733887510550,2024-12-11 03:25:10.550068
302488,Nazeer Foods,1,New Delhi,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3050378,28.6515495,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87,1726812675550,2024-09-20 06:11:15.550074
3173,Pind Balluchi,1,New Delhi,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3047359,28.649656,"North Indian, Mughlai",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,192,1719213779550,2024-06-24 07:22:59.550080
313413,Rumours,1,New Delhi,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3024918,28.6475149,"North Indian, Chinese, Italian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,232,1740738240550,2025-02-28 10:24:00.550089
307818,Spice Grill,1,New Delhi,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3070793,28.6520694,"North Indian, Mughlai, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,No,No,3,3.2,Orange,Average,177,1713492462550,2024-04-19 02:07:42.550098
310332,Utopia,1,New Delhi,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303195,28.6486474,"North Indian, Mediterranean, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,286,1720906798550,2024-07-13 21:39:58.550104
2295,Aroma Rest O Bar,1,New Delhi,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302196,28.6484654,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,306,1711707625550,2024-03-29 10:20:25.550110
18361742,Cafe Shloka,1,New Delhi,"183, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3090365,28.6537039,"Cafe, Italian, Chinese, North Indian",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,63,1721541797550,2024-07-21 06:03:17.550116
303578,Chawla's Tandoori Junction,1,New Delhi,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3031754,28.6479181,North Indian,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,159,1721162473550,2024-07-16 20:41:13.550121
18429394,Desi Villa,1,New Delhi,"A 282, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.304534,28.6601143,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,28,1716127106550,2024-05-19 13:58:26.550127
6705,Kanwarji's,1,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3051329,28.6509065,"Street Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40,1732141258550,2024-11-20 22:20:58.550133
18250020,Palomino,1,New Delhi,"11, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3079592,28.6528252,"North Indian, Mughlai, Continental, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,213,1731548726550,2024-11-14 01:45:26.550139
18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3094489,28.654069,"North Indian, Mughlai, Chinese",1150,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,160,1734879837550,2024-12-22 15:03:57.550145
300910,Shiv Tikki Wala,1,New Delhi,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023084,28.6492275,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,300,1730965849550,2024-11-07 07:50:49.550151
18317477,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3011095,28.6461321,"North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,248,1725921835550,2024-09-09 22:43:55.550157
308638,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3062599,28.6594593,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,109,1726446886550,2024-09-16 00:34:46.550162
1270,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3029072,28.6480355,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,132,1740016823550,2025-02-20 02:00:23.550168
18268715,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023672,28.6484283,"Desserts, Fast Food, Ice Cream",250,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,95,1742450473550,2025-03-20 06:01:13.550174
312518,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3020809,28.6467421,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,292,1725036409550,2024-08-30 16:46:49.550180
304028,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1952884,28.646476,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,39,1732404410550,2024-11-23 23:26:50.550186
7422,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919642,28.6470539,"South Indian, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,68,1722687634550,2024-08-03 12:20:34.550192
306096,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920413,28.65456149,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,92,1732189136550,2024-11-21 11:38:56.550197
7450,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18937848,28.64779259,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,51,1733445751550,2024-12-06 00:42:31.550203
306106,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1872922,28.6458903,"North Indian, Chinese, Continental, Italian",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,142,1715975901550,2024-05-17 19:58:21.550209
303963,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1968947,28.64590801,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21,1741223039550,2025-03-06 01:03:59.550215
18124379,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1875617,28.6457369,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,71,1716247880550,2024-05-20 23:31:20.550221
310758,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1889094,28.6576903,"Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,71,1715022740550,2024-05-06 19:12:20.550226
309606,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1868879,28.6458068,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,122,1728877766550,2024-10-14 03:49:26.550232
2408,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1899106,28.6448625,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,39,1737962053550,2025-01-27 07:14:13.550238
309560,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19380312,28.65824145,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,43,1736055490550,2025-01-05 05:38:10.550244
306405,Giani's,1,New Delhi,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,38,1720978239550,2024-07-14 17:30:39.550250
5529,Giani,1,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19036754,28.65432847,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,39,1712871460550,2024-04-11 21:37:40.550255
9459,Gulnar Bar Be Que,1,New Delhi,"7-A/45, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1838779,28.6455636,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,73,1716588254550,2024-05-24 22:04:14.550261
300359,Kwality Bengali Sweets,1,New Delhi,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20330585,28.65947151,"Desserts, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,1720684709550,2024-07-11 07:58:29.550267
18128869,Little Chef,1,New Delhi,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18858656,28.64356644,"North Indian, Mughlai, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,32,1723316404550,2024-08-10 19:00:04.550273
9011,M J Dosa Corner,1,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1870226,28.6457749,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,36,1716285261550,2024-05-21 09:54:21.550278
5507,Moolchand's,1,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19397243,28.65203681,"North Indian, South Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,36,1731185781550,2024-11-09 20:56:21.550284
303704,New Angaar Hyderabadi,1,New Delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18398858,28.64837929,Hyderabadi,750,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,134,1734179300550,2024-12-14 12:28:20.550290
1924,New Frontier Hotel,1,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1912316,28.649189,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55,1721155931550,2024-07-16 18:52:11.550296
300257,Oberoi Biryani,1,New Delhi,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19076987,28.64568939,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,90,1717607797550,2024-06-05 17:16:37.550302
7534,Om Ji Om,1,New Delhi,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19484482,28.65377446,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,60,1739047663550,2025-02-08 20:47:43.550307
1925,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1877414,28.6464708,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,47,1742075971550,2025-03-15 21:59:31.550313
311719,Pindi Meat,1,New Delhi,"1963, Nai Bank Street, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1962767,28.6494371,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,43,1735715995550,2025-01-01 07:19:55.550319
1926,Punjab Sweet Corner,1,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1894036,28.6462267,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,236,1716531669550,2024-05-24 06:21:09.550325
306392,R1 Lounge,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18532767,28.64555639,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average,31,1718195148550,2024-06-12 12:25:48.550330
306338,R1 Take Away,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18557075,28.64546136,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,38,1741358005550,2025-03-07 14:33:25.550336
1905,Raffles,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.6478036,"Fast Food, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,123,1723386260550,2024-08-11 14:24:20.550342
300350,Raj Sweets,1,New Delhi,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20225945,28.65795725,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,1730867695550,2024-11-06 04:34:55.550348
7424,Ramas Cafe,1,New Delhi,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919134,28.6473123,"South Indian, Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,70,1728752899550,2024-10-12 17:08:19.550354
1906,Sandoz,1,New Delhi,"2305, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1924134,28.6484406,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,114,1736838354550,2025-01-14 07:05:54.550359
1908,Sandoz,1,New Delhi,"DB Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19053082,28.65404367,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,56,1737225915550,2025-01-18 18:45:15.550365
1618,Shudh,1,New Delhi,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190378,28.645475,"North Indian, Chinese, South Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,247,1716605141550,2024-05-25 02:45:41.550371
309064,Southy,1,New Delhi,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1888196,28.6434385,South Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,90,1738572851550,2025-02-03 08:54:11.550377
1931,Spicy by Nature,1,New Delhi,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18850777,28.64772433,"North Indian, Mughlai, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.7,Orange,Average,84,1725241762550,2024-09-02 01:49:22.550383
18277018,Spicy N Karara,1,New Delhi,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"North Indian, Chinese, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,93,1721460264550,2024-07-20 07:24:24.550388
18425764,Spooky Sky,1,New Delhi,"Shop 62, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19650377,28.64966566,"Italian, Chinese, North Indian",650,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,44,1729762901550,2024-10-24 09:41:41.550397
1933,Sri Krishna Udupi,1,New Delhi,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1882805,28.6471494,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,27,1712903490550,2024-04-12 06:31:30.550403
2411,Tempting Restaurant,1,New Delhi,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1886399,28.6470942,"Chinese, Mughlai, North Indian",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.7,Orange,Average,68,1737887983550,2025-01-26 10:39:43.550409
18377922,The Smokin' Grill by The Flashback,1,New Delhi,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18888596,28.64335635,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,23,1730795189550,2024-11-05 08:26:29.550415
